step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
681,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,1,0
404,CASH_IN,86445.04,C2124114728,427628.09,514073.13,C869067123,594777.21,508332.17,0,0
9,PAYMENT,10459.17,C663276171,0.0,0.0,M393465272,0.0,0.0,0,0
38,PAYMENT,2463.31,C953985713,0.0,0.0,M857979340,0.0,0.0,0,0
490,CASH_OUT,1927403.83,C630013429,1927403.83,0.0,C1658435128,0.0,1927403.83,1,0
60,TRANSFER,40486.25,C46706219,40486.25,0.0,C1894539182,0.0,0.0,1,0
43,CASH_OUT,228270.27,C383774276,0.0,0.0,C141742790,630114.15,858384.42,0,0
674,TRANSFER,932922.6,C612277580,932922.6,0.0,C1507701948,0.0,0.0,1,0
12,TRANSFER,866734.66,C1139775759,0.0,0.0,C596474829,2732030.3,3598764.97,0,0
232,CASH_OUT,383673.47,C2032857263,24437.0,0.0,C87426661,345559.72,729233.18,0,0
136,CASH_OUT,100128.27,C696698821,21123.0,0.0,C1854216004,0.0,194534.84,0,0
316,TRANSFER,634911.47,C387585754,634911.47,0.0,C1352527302,0.0,0.0,1,0
156,TRANSFER,773696.12,C2131970934,773696.12,0.0,C204911747,0.0,0.0,1,0
135,PAYMENT,5837.09,C490161681,19304.0,13466.91,M1777347017,0.0,0.0,0,0
192,PAYMENT,6285.67,C477531735,2007.0,0.0,M464082777,0.0,0.0,0,0
302,CASH_OUT,129424.27,C1324562550,33103.0,0.0,C970962404,0.0,129424.27,0,0
188,CASH_OUT,260728.75,C166737876,0.0,0.0,C1448742167,5072736.95,5333465.69,0,0
235,PAYMENT,4023.98,C1568717984,0.0,0.0,M1906271568,0.0,0.0,0,0
94,CASH_IN,150791.18,C1816550836,2271155.29,2421946.47,C822479557,259229.13,108437.94,0,0
325,PAYMENT,21883.76,C2123611836,11077.0,0.0,M2053341323,0.0,0.0,0,0
181,PAYMENT,5888.94,C112572195,7057.0,1168.06,M718788696,0.0,0.0,0,0
448,CASH_IN,383620.2,C519734764,3111613.66,3495233.86,C2071447031,1011687.29,628067.09,0,0
298,CASH_IN,232714.19,C396836521,16829181.96,17061896.16,C1193747210,426305.24,193591.05,0,0
42,PAYMENT,866.42,C304354289,172913.52,172047.1,M1381319730,0.0,0.0,0,0
38,PAYMENT,62.35,C2026659140,0.0,0.0,M1940677616,0.0,0.0,0,0
252,PAYMENT,3003.34,C898430984,0.0,0.0,M218317567,0.0,0.0,0,0
546,CASH_OUT,6587.34,C634493835,148127.0,141539.66,C752626559,0.0,6587.34,0,0
140,CASH_OUT,174338.89,C1842147925,0.0,0.0,C1910324666,652057.86,826396.75,0,0
139,CASH_OUT,228297.76,C637086083,5828.0,0.0,C1956131129,0.0,228297.76,0,0
249,CASH_OUT,173863.98,C2133494144,0.0,0.0,C1555892193,723011.08,896875.07,0,0
327,PAYMENT,25883.61,C1035419698,95804.95,69921.34,M552920965,0.0,0.0,0,0
35,CASH_IN,264661.86,C1250665523,24325.0,288986.86,C1557853865,2992.57,0.0,0,0
43,PAYMENT,7874.84,C1187332678,0.0,0.0,M1415108374,0.0,0.0,0,0
40,CASH_OUT,208373.91,C1283137418,205888.0,0.0,C1148807585,0.0,208373.91,0,0
81,CASH_OUT,221936.6,C1587954748,221936.6,0.0,C1439182488,1811.03,223747.62,1,0
227,TRANSFER,90787.01,C1700583410,11633.0,0.0,C2114042841,101112.32,191899.33,0,0
470,TRANSFER,2859010.61,C2075115765,2859010.61,0.0,C2025150574,0.0,0.0,1,0
330,CASH_IN,29027.16,C56837869,6259375.81,6288402.97,C196959982,265776.48,236749.32,0,0
273,TRANSFER,644785.13,C374317913,184363.93,0.0,C836148567,1206001.78,1850786.9,0,0
331,CASH_OUT,184370.65,C1963147977,41332.0,0.0,C1881287125,2308112.35,2492483.0,0,0
254,TRANSFER,552381.57,C1806547477,129600.0,0.0,C849811328,0.0,552381.57,0,0
158,PAYMENT,10648.26,C462693322,0.0,0.0,M1348901752,0.0,0.0,0,0
8,CASH_IN,82991.26,C698254333,411903.0,494894.26,C271488817,16579.0,0.0,0,0
213,PAYMENT,4071.77,C55377488,225.0,0.0,M1881741524,0.0,0.0,0,0
325,TRANSFER,9399021.28,C2062108106,0.0,0.0,C608284094,11010259.79,20409281.07,0,0
187,CASH_IN,206225.36,C622773908,4348322.04,4554547.41,C2076503028,1201997.53,995772.17,0,0
252,CASH_IN,18005.23,C1131779969,454874.0,472879.23,C1760071354,0.0,0.0,0,0
350,CASH_IN,9552.1,C1778816735,3377387.71,3386939.81,C1385383570,254268.45,244716.35,0,0
473,TRANSFER,417620.07,C1833923167,417620.07,0.0,C2045180381,0.0,0.0,1,0
597,CASH_OUT,88099.88,C2018119916,88099.88,0.0,C2046106901,949442.18,1037542.06,1,0
178,TRANSFER,1796069.2,C913178524,1796069.2,0.0,C553554525,0.0,0.0,1,0
650,CASH_OUT,50523.78,C1711085884,50523.78,0.0,C1148781766,0.0,50523.78,1,0
138,CASH_IN,138579.03,C1590291695,7613716.37,7752295.39,C857994778,686180.37,547601.34,0,0
188,CASH_IN,321172.23,C1032356766,3349447.04,3670619.27,C1544820031,2371304.0,2050131.77,0,0
305,TRANSFER,10000000.0,C494181189,38715.0,0.0,C1931253878,558147.31,11884755.74,0,0
153,PAYMENT,25711.39,C1050940818,1629.0,0.0,M606625539,0.0,0.0,0,0
20,PAYMENT,10318.47,C1626191903,63639.33,53320.86,M1759569654,0.0,0.0,0,0
283,PAYMENT,1018.45,C741483619,226611.0,225592.55,M1719772471,0.0,0.0,0,0
3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1,0
306,CASH_OUT,41669.52,C1109974699,12075.0,0.0,C789356369,7594121.84,7635791.36,0,0
407,CASH_OUT,70010.38,C2098185021,7515.0,0.0,C1203500111,187726.01,257736.4,0,0
283,CASH_IN,137606.76,C1992156742,3049291.63,3186898.39,C1770450269,4265373.56,4127766.8,0,0
332,PAYMENT,2044.41,C946690109,21482.0,19437.59,M532974998,0.0,0.0,0,0
513,CASH_OUT,159724.42,C1923821015,159724.42,0.0,C993688560,1148566.96,1308291.39,1,0
203,PAYMENT,1486.38,C1841587555,3349.2,1862.82,M1831134020,0.0,0.0,0,0
377,CASH_OUT,374446.15,C1803207591,51337.0,0.0,C1688566672,7282426.14,7656872.29,0,0
404,PAYMENT,3325.7,C1164095842,0.0,0.0,M777865884,0.0,0.0,0,0
187,CASH_OUT,211719.43,C1815186168,0.0,0.0,C835603729,285439.94,497159.38,0,0
209,CASH_IN,127156.65,C1297507146,5573.0,132729.65,C1549857443,2257317.28,2130160.63,0,0
17,PAYMENT,9790.13,C2043504156,0.0,0.0,M1565967315,0.0,0.0,0,0
350,CASH_OUT,148863.51,C959294097,0.0,0.0,C2141384095,515789.72,664653.23,0,0
188,CASH_OUT,19387.92,C901969071,40392.0,21004.08,C294538162,65193.75,84581.67,0,0
331,CASH_OUT,205727.96,C690804490,65561.0,0.0,C324308546,1430417.84,1636145.8,0,0
228,CASH_IN,457996.51,C1894768974,32084.8,490081.32,C1654417316,2555024.83,2097028.32,0,0
299,PAYMENT,43144.76,C1538046455,309244.31,266099.55,M2098356417,0.0,0.0,0,0
90,TRANSFER,7696836.35,C1641731466,7696836.35,0.0,C290559240,0.0,0.0,1,0
259,TRANSFER,105215.14,C1283797062,0.0,0.0,C902195489,349016.19,454231.33,0,0
385,CASH_OUT,4911.98,C224049306,70388.9,65476.92,C1855395761,606612.66,611524.64,0,0
540,PAYMENT,19295.06,C96271886,0.0,0.0,M1154198569,0.0,0.0,0,0
120,PAYMENT,10385.09,C1266534236,45344.0,34958.91,M1641412071,0.0,0.0,0,0
180,PAYMENT,1907.13,C373212571,0.0,0.0,M362415612,0.0,0.0,0,0
21,CASH_OUT,426146.97,C1752669619,0.0,0.0,C1941612327,1528650.43,1964467.49,0,0
184,PAYMENT,18458.37,C1105352420,31588.0,13129.63,M1785477779,0.0,0.0,0,0
225,PAYMENT,1164.49,C370541924,0.0,0.0,M1746381610,0.0,0.0,0,0
355,TRANSFER,42483.97,C1483983582,42483.97,0.0,C1385439300,0.0,0.0,1,0
135,PAYMENT,17026.48,C1938853963,0.0,0.0,M1280301077,0.0,0.0,0,0
202,CASH_IN,461189.0,C848069355,5426986.48,5888175.48,C1719742863,1931810.22,1470621.22,0,0
374,CASH_IN,120361.05,C522665345,1713071.75,1833432.8,C1417431427,6500392.37,6380031.32,0,0
201,CASH_OUT,53909.85,C981096289,0.0,0.0,C610313054,2216228.19,2270138.04,0,0
38,CASH_OUT,577418.98,C1907944035,0.0,0.0,C541373010,0.0,577418.98,1,0
301,PAYMENT,12450.0,C1080424128,40313.43,27863.44,M1541584739,0.0,0.0,0,0
212,PAYMENT,3344.88,C944936248,104400.0,101055.12,M1485242678,0.0,0.0,0,0
164,CASH_OUT,413326.98,C953659382,0.0,0.0,C2105060843,2339660.28,2225488.76,0,0
195,CASH_OUT,601657.23,C1756674752,601657.23,0.0,C1497532505,127078.82,728736.05,1,0
166,CASH_OUT,51196.87,C1437402986,0.0,0.0,C1053311168,140252.84,191449.72,0,0
684,CASH_OUT,265666.05,C72920427,0.0,0.0,C356525543,592647.21,858313.26,0,0
208,PAYMENT,239.51,C974350880,0.0,0.0,M2130070450,0.0,0.0,0,0
257,CASH_IN,201752.2,C173336261,1739966.21,1941718.42,C960713876,2523191.55,2321439.35,0,0
376,CASH_IN,152035.25,C1487123461,2846227.68,2998262.93,C1874558205,13151466.89,12999431.64,0,0
38,CASH_OUT,28757.22,C250468241,0.0,0.0,C1030012930,188421.42,217178.64,0,0
19,TRANSFER,351468.17,C1677653910,11267.0,0.0,C2025125483,0.0,351468.17,0,0
184,CASH_OUT,30040.81,C1316786874,0.0,0.0,C419889958,1008921.13,1038961.94,0,0
304,CASH_OUT,146040.35,C1138581759,0.0,0.0,C1925994299,657294.44,803334.79,0,0
354,CASH_OUT,36806.9,C1036036151,21132.0,0.0,C1790841189,15746659.46,15783466.36,0,0
40,CASH_OUT,208745.19,C1149908939,0.0,0.0,C419926754,221844.15,430589.34,0,0
656,CASH_OUT,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0
348,CASH_OUT,126832.57,C1749520914,298603.0,171770.43,C2043226890,1263528.2,1390360.77,0,0
307,CASH_IN,547893.98,C106128450,74048.0,621941.98,C760533566,0.0,0.0,0,0
260,PAYMENT,1488.67,C1010979096,0.0,0.0,M442572987,0.0,0.0,0,0
525,PAYMENT,3883.52,C518145086,0.0,0.0,M1686161132,0.0,0.0,0,0
129,CASH_IN,62372.0,C1432675708,5352642.06,5415014.07,C1193816683,629094.55,566722.55,0,0
298,CASH_OUT,634849.4,C2138652813,0.0,0.0,C833559421,1362112.54,1996961.94,0,0
10,CASH_OUT,255120.51,C1009102446,114233.0,0.0,C553955699,0.0,255120.51,0,0
393,TRANSFER,4954668.86,C1684140414,20054.0,0.0,C48905657,176087.17,5130756.03,0,0
332,CASH_OUT,388662.81,C205762945,24154.0,0.0,C1304201363,115601.6,504264.41,0,0
640,CASH_OUT,40867.66,C1092813707,40867.66,0.0,C769266186,0.0,40867.66,1,0
304,CASH_OUT,468120.16,C1364834432,0.0,0.0,C112352648,1360189.05,1828309.21,0,0
136,PAYMENT,12536.58,C2023396077,237.0,0.0,M831540566,0.0,0.0,0,0
286,PAYMENT,4853.25,C1449277442,30816.0,25962.75,M1588133028,0.0,0.0,0,0
437,TRANSFER,4716.08,C316065946,4716.08,0.0,C900839253,0.0,0.0,1,0
162,PAYMENT,5000.22,C999898074,14512.0,9511.78,M1470704559,0.0,0.0,0,0
229,PAYMENT,7178.45,C99462174,0.0,0.0,M1526144203,0.0,0.0,0,0
356,TRANSFER,575361.29,C853024686,0.0,0.0,C1059711652,2589866.19,3165227.48,0,0
306,TRANSFER,10000000.0,C108630257,10850530.59,850530.59,C1865083017,0.0,0.0,1,0
274,PAYMENT,2039.52,C841123353,77585.0,75545.48,M1785665443,0.0,0.0,0,0
209,PAYMENT,7086.91,C523908664,0.0,0.0,M808587911,0.0,0.0,0,0
11,PAYMENT,720.46,C216992132,176651.98,175931.52,M901769419,0.0,0.0,0,0
154,CASH_OUT,173078.92,C1364343251,0.0,0.0,C877847380,1391747.75,1564826.66,0,0
303,CASH_IN,296198.34,C1312468952,2422601.0,2718799.33,C311844851,1438896.24,1142697.9,0,0
257,CASH_OUT,191832.38,C1550042151,12246.0,0.0,C1764870450,0.0,191832.38,0,0
409,TRANSFER,10000000.0,C1989519123,11018800.91,1018800.91,C196714546,0.0,0.0,1,0
356,PAYMENT,5233.69,C740529475,0.0,0.0,M637294763,0.0,0.0,0,0
161,CASH_IN,296275.94,C810621212,1340949.95,1637225.88,C419934338,3857597.86,3561321.92,0,0
355,CASH_OUT,120087.41,C1864390920,4865.0,0.0,C533885393,2484715.62,2604803.02,0,0
230,CASH_IN,85504.5,C2053099574,5883028.26,5968532.76,C2055097035,106009.5,20505.0,0,0
342,TRANSFER,253261.36,C293823168,253261.36,0.0,C1902597722,0.0,0.0,1,0
215,PAYMENT,4719.65,C177530844,15616.0,10896.35,M1533764450,0.0,0.0,0,0
205,CASH_OUT,128572.96,C1976399024,128572.96,0.0,C1192180200,196488.42,325061.38,1,0
255,PAYMENT,9375.78,C1153033332,382541.91,373166.13,M185024864,0.0,0.0,0,0
252,CASH_OUT,354941.5,C1469560402,0.0,0.0,C377633611,3362764.91,3717706.4,0,0
233,CASH_IN,165829.88,C129756264,62887.0,228716.88,C1149788645,16960610.87,16794781.0,0,0
163,PAYMENT,10929.91,C349262205,433540.87,422610.95,M513869199,0.0,0.0,0,0
333,CASH_IN,36569.39,C652827018,5750936.95,5787506.34,C2145385840,1120292.07,1083722.67,0,0
147,CASH_OUT,489514.32,C796773856,489514.32,0.0,C27593268,0.0,489514.32,1,0
324,CASH_OUT,113643.36,C1153281336,213766.0,100122.64,C53321932,378217.51,491860.86,0,0
139,CASH_IN,146992.31,C1092994768,32365.0,179357.31,C1576576326,0.0,0.0,0,0
183,CASH_OUT,375266.35,C1251382870,0.0,0.0,C1113047484,545833.07,921099.42,0,0
253,PAYMENT,23975.71,C1340850522,0.0,0.0,M1440798815,0.0,0.0,0,0
273,PAYMENT,18096.37,C475614479,0.0,0.0,M1510793950,0.0,0.0,0,0
376,PAYMENT,4380.87,C1905195786,61697.0,57316.13,M1696648071,0.0,0.0,0,0
203,PAYMENT,9146.5,C1990336671,0.0,0.0,M1395036958,0.0,0.0,0,0
33,CASH_OUT,252817.5,C319763087,0.0,0.0,C661155987,382806.47,635623.97,0,0
311,PAYMENT,3630.42,C636335978,102.0,0.0,M12734172,0.0,0.0,0,0
347,PAYMENT,49637.63,C752406355,236338.0,186700.37,M1299110304,0.0,0.0,0,0
43,PAYMENT,17277.98,C1660586032,24355.0,7077.02,M60629880,0.0,0.0,0,0
131,CASH_OUT,444704.3,C386297547,0.0,0.0,C1339436438,508693.0,953397.31,0,0
131,CASH_OUT,213162.17,C103211478,25861.0,0.0,C1866729131,9516.32,222678.49,0,0
249,CASH_OUT,177977.45,C911010817,20412.0,0.0,C1078775548,441799.31,619776.76,0,0
351,CASH_OUT,352693.39,C43897101,3602.0,0.0,C1814566807,0.0,352693.39,0,0
305,CASH_IN,139254.4,C973455293,11868.0,151122.4,C1410815617,346012.68,206758.28,0,0
182,DEBIT,1447.96,C1503719982,13416.0,11968.04,C1175099629,4719298.56,4720746.51,0,0
136,CASH_OUT,336817.78,C9731944,51357.0,0.0,C727103798,972263.34,1309081.12,0,0
231,TRANSFER,261331.82,C829550304,261331.82,0.0,C1922723403,0.0,0.0,1,0
358,CASH_IN,1185.8,C1200690311,2492550.53,2493736.34,C628479995,39481.84,38296.03,0,0
579,CASH_OUT,1540624.7,C1904414737,1540624.7,0.0,C2037994906,78012.35,1618637.05,1,0
638,CASH_OUT,5101855.95,C2134692608,5101855.95,0.0,C775400277,145922.42,5247778.37,1,0
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,1,0
227,CASH_OUT,431549.24,C537878090,5641.0,0.0,C1121919760,0.0,431549.24,0,0
135,CASH_IN,246471.65,C1452839837,506.0,246977.65,C1450512920,2118513.19,1872041.53,0,0
38,CASH_OUT,7567170.36,C1891733615,7567170.36,0.0,C1599314459,345425.4,7912595.75,1,0
178,CASH_OUT,55119.56,C2038835251,0.0,0.0,C467908545,4761093.39,4816212.95,0,0
403,TRANSFER,842118.34,C1773968103,7228.0,0.0,C509482800,16820816.27,17662934.61,0,0
400,PAYMENT,6822.03,C3868029,0.0,0.0,M712259007,0.0,0.0,0,0
434,CASH_OUT,4152987.1,C1200746478,4152987.1,0.0,C1248241557,45694.34,4198681.44,1,0
595,TRANSFER,816452.19,C1676610572,816452.19,0.0,C1173805843,0.0,0.0,1,0
681,CASH_IN,126380.12,C212987413,90011.0,216391.12,C1986799149,332749.45,206369.33,0,0
699,CASH_OUT,84480.05,C1511318638,84480.05,0.0,C540530453,4455890.61,4540370.65,1,0
383,TRANSFER,284745.05,C2125507834,20936.0,0.0,C715201096,0.0,284745.05,0,0
165,PAYMENT,5.59,C341899399,226352.33,226346.74,M1437302694,0.0,0.0,0,0
328,CASH_IN,50176.75,C388513966,317657.99,367834.74,C1266664944,975900.43,925723.68,0,0
186,PAYMENT,11593.16,C864732713,29704.18,18111.02,M789845364,0.0,0.0,0,0
695,CASH_OUT,1305754.09,C288815046,1305754.09,0.0,C1715910544,0.0,1305754.09,1,0
298,PAYMENT,19890.75,C1739749401,135609.47,115718.72,M927638169,0.0,0.0,0,0
333,CASH_IN,215693.72,C794079123,600.0,216293.72,C960357184,524634.75,308941.03,0,0
228,PAYMENT,23127.59,C271753318,10840.0,0.0,M476142897,0.0,0.0,0,0
583,TRANSFER,1764389.11,C108276530,1764389.11,0.0,C28074896,0.0,0.0,1,0
398,PAYMENT,12750.68,C60221259,318784.69,306034.01,M1778020770,0.0,0.0,0,0
153,PAYMENT,1860.26,C202385485,55394.55,53534.29,M1124388392,0.0,0.0,0,0
205,TRANSFER,87826.46,C377332952,0.0,0.0,C1704686802,1095630.37,1183456.84,0,0
376,CASH_IN,121718.86,C191261398,642816.19,764535.05,C823594024,5473247.41,5351528.56,0,0
137,CASH_IN,230630.03,C1873367958,3441454.26,3672084.3,C1637201603,979521.53,748891.49,0,0
202,PAYMENT,7209.6,C184256441,761814.0,754604.4,M1938490711,0.0,0.0,0,0
311,DEBIT,1379.65,C1918338461,15113.0,13733.35,C870693944,659641.2,661020.85,0,0
251,CASH_IN,365274.21,C1218828431,40029.0,405303.21,C1386531794,188249.73,0.0,0,0
399,CASH_OUT,145458.94,C1888226691,145458.94,0.0,C1996220019,193730.82,339189.76,1,0
312,TRANSFER,10000000.0,C1562962865,16580427.81,6580427.81,C964933148,0.0,0.0,1,0
255,CASH_OUT,39187.59,C220359285,0.0,0.0,C856610634,59977.73,99165.32,0,0
303,PAYMENT,73152.67,C1359000361,74985.0,1832.33,M1939657741,0.0,0.0,0,0
225,PAYMENT,8818.91,C1181074676,0.0,0.0,M1399933699,0.0,0.0,0,0
329,PAYMENT,17952.99,C579516826,0.0,0.0,M1711640033,0.0,0.0,0,0
14,CASH_IN,23214.75,C979064650,47312.0,70526.75,C1384829364,523.0,0.0,0,0
592,TRANSFER,132116.03,C860240362,0.0,0.0,C1312401451,189827.69,321943.72,0,0
143,CASH_OUT,810599.16,C1150396076,810599.16,0.0,C1385705037,971634.6,1782233.77,1,0
348,CASH_IN,370502.44,C1998001262,8362016.15,8732518.59,C547397573,386916.07,16413.63,0,0
35,PAYMENT,1861.37,C129696478,0.0,0.0,M843072740,0.0,0.0,0,0
323,CASH_OUT,107504.54,C1523120737,0.0,0.0,C279218830,279535.56,387040.1,0,0
233,CASH_OUT,275545.02,C852902653,21578.0,0.0,C827178702,0.0,275545.02,0,0
43,CASH_OUT,8856.07,C1753670204,2189.0,0.0,C264488563,0.0,8856.07,0,0
202,CASH_IN,296031.48,C1976862902,316750.0,612781.48,C975645852,0.0,0.0,0,0
163,CASH_OUT,280816.78,C146667743,0.0,0.0,C1890011160,545006.64,825823.42,0,0
183,CASH_IN,126394.86,C1403460718,1203117.42,1329512.27,C455051099,1778480.38,1652085.53,0,0
370,TRANSFER,1822772.73,C1844415147,1822772.73,0.0,C1848964453,0.0,0.0,1,0
239,PAYMENT,3944.47,C821469663,446137.0,442192.53,M2079709925,0.0,0.0,0,0
304,CASH_OUT,192538.05,C1429767753,0.0,0.0,C98802918,195468.18,388006.23,0,0
187,CASH_IN,129468.75,C1503528932,2959068.56,3088537.31,C1511550036,182250.05,52781.3,0,0
674,CASH_OUT,6250438.78,C951549308,6250438.78,0.0,C1717545219,0.0,6250438.78,1,0
356,CASH_OUT,93523.63,C622084965,570230.0,476706.37,C267693973,812511.92,906035.55,0,0
335,PAYMENT,7363.61,C1238650168,1511.0,0.0,M1120517825,0.0,0.0,0,0
281,PAYMENT,82433.62,C489654573,0.0,0.0,M642601074,0.0,0.0,0,0
15,CASH_OUT,473340.48,C179787967,56572.0,0.0,C180720689,0.0,473340.48,0,0
404,PAYMENT,6118.06,C2003875616,0.0,0.0,M1048434492,0.0,0.0,0,0
570,CASH_OUT,94601.45,C455654883,0.0,0.0,C555239996,2682355.05,2776956.5,0,0
13,CASH_IN,376651.67,C194129659,445058.69,821710.36,C60074067,15047.32,0.0,0,0
46,PAYMENT,10822.41,C1412024578,354214.21,343391.8,M880073752,0.0,0.0,0,0
106,CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,1,0
357,CASH_IN,191353.18,C276044135,4521524.76,4712877.93,C1806825688,593960.23,402607.06,0,0
277,CASH_IN,189644.93,C1274810454,10858489.25,11048134.19,C359485584,2173685.14,1984040.2,0,0
565,PAYMENT,3958.07,C1182354980,0.0,0.0,M1272821291,0.0,0.0,0,0
353,CASH_OUT,44649.72,C1158824713,0.0,0.0,C1737971898,183049.52,227699.23,0,0
141,CASH_OUT,182402.89,C1458213323,15407.0,0.0,C1586423931,0.0,182402.89,0,0
370,PAYMENT,10416.07,C1205058233,70981.26,60565.19,M1043536626,0.0,0.0,0,0
139,CASH_OUT,160560.99,C1217564244,2146.0,0.0,C1302298224,1241041.69,1401602.68,0,0
35,CASH_OUT,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,1,0
43,PAYMENT,32918.86,C1821369621,12609.06,0.0,M1031473632,0.0,0.0,0,0
376,TRANSFER,130763.8,C510683930,0.0,0.0,C119765734,403736.68,818304.33,0,0
478,PAYMENT,12211.85,C1443779084,284146.43,271934.58,M1989965069,0.0,0.0,0,0
261,CASH_IN,153326.67,C890436663,3608208.65,3761535.32,C479720785,898280.76,744954.09,0,0
621,CASH_OUT,3582885.46,C2138261012,3582885.46,0.0,C1201359775,104200.92,3687086.37,1,0
396,PAYMENT,13686.82,C2133110565,29198.92,15512.1,M157301486,0.0,0.0,0,0
185,CASH_OUT,144257.8,C1764904049,0.0,0.0,C2049613296,1762761.84,1907019.64,0,0
328,PAYMENT,4685.87,C440096742,14308.0,9622.13,M611075682,0.0,0.0,0,0
104,CASH_OUT,142336.65,C2138181723,142336.65,0.0,C1941960795,267803.17,410139.82,1,0
579,CASH_OUT,150157.6,C368733095,150157.6,0.0,C188653077,7532593.13,7682750.73,1,0
179,PAYMENT,7748.24,C1502595093,0.0,0.0,M487447373,0.0,0.0,0,0
130,CASH_OUT,231512.47,C1942180562,14319.08,0.0,C185435124,489302.48,803076.58,0,0
178,PAYMENT,6183.05,C1081869793,27367.0,21183.95,M1000057012,0.0,0.0,0,0
631,TRANSFER,952234.12,C606108347,952234.12,0.0,C357620620,0.0,0.0,1,0
212,CASH_IN,133444.23,C970312525,579189.92,712634.16,C831905025,2490207.42,2356763.19,0,0
328,PAYMENT,52774.27,C1792708611,178997.53,126223.26,M1796923697,0.0,0.0,0,0
433,CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,1,0
252,CASH_IN,124100.34,C1657063538,642.0,124742.34,C1233901734,0.0,0.0,0,0
356,CASH_OUT,270535.36,C1523608995,61709.0,0.0,C1755383992,0.0,270535.36,0,0
304,CASH_IN,183469.19,C561685323,468380.06,651849.24,C1878037522,2285039.23,2101570.04,0,0
228,CASH_OUT,267743.9,C1635105576,0.0,0.0,C778786769,457045.66,724789.56,0,0
371,TRANSFER,2089801.08,C1717333637,45922.14,0.0,C1569765224,13537259.37,15627060.45,0,0
40,TRANSFER,860886.92,C920843169,36295.0,0.0,C470217116,13122914.79,13983801.71,0,0
182,CASH_IN,140108.7,C747365397,2266321.51,2406430.21,C902382898,143397.99,3289.29,0,0
305,PAYMENT,325.17,C1031594350,0.0,0.0,M1348804070,0.0,0.0,0,0
297,CASH_OUT,126826.68,C476916077,0.0,0.0,C1997388152,406698.55,533525.23,0,0
43,TRANSFER,670270.12,C1856110634,41322.0,0.0,C2039493325,322424.84,992694.96,0,0
207,PAYMENT,18578.43,C120563775,90080.0,71501.57,M1592821204,0.0,0.0,0,0
394,CASH_OUT,267901.43,C932227914,677.0,0.0,C117313620,2205791.78,2473693.21,0,0
537,TRANSFER,254773.22,C1733889808,254773.22,0.0,C370140887,0.0,0.0,1,0
181,CASH_IN,228151.41,C970436751,9154173.56,9382324.97,C802982068,14681181.76,14453030.35,0,0
376,CASH_OUT,227988.57,C690982245,0.0,0.0,C1395590453,444022.83,672011.4,0,0
166,PAYMENT,684.65,C2139443641,70543.0,69858.35,M849683713,0.0,0.0,0,0
350,TRANSFER,915672.67,C835019402,915672.67,0.0,C742104229,0.0,0.0,1,0
275,CASH_IN,197480.12,C524979860,4967663.64,5165143.76,C815869760,731700.12,534220.0,0,0
507,TRANSFER,244153.94,C1613024092,244153.94,0.0,C1699421282,0.0,0.0,1,0
15,CASH_OUT,270109.4,C1157148651,52490.0,0.0,C1326454309,0.0,270109.4,0,0
397,PAYMENT,4341.64,C2101311555,29494.0,25152.36,M1165602358,0.0,0.0,0,0
6,TRANSFER,13704.0,C1735554279,13704.0,0.0,C12793273,0.0,1658746.09,1,0
285,CASH_OUT,60721.69,C1860602328,0.0,0.0,C1754247646,198390.4,259112.08,0,0
227,PAYMENT,2890.51,C1692087271,0.0,0.0,M1376046675,0.0,0.0,0,0
132,PAYMENT,20979.14,C445441973,122816.0,101836.86,M1049193019,0.0,0.0,0,0
724,CASH_OUT,200482.72,C1284823320,200482.72,0.0,C1482507744,254271.49,454754.21,1,0
144,CASH_OUT,122968.18,C289328058,0.0,0.0,C1488539481,139802.47,262770.65,0,0
371,CASH_IN,27396.11,C1903311631,6145035.08,6172431.19,C695351885,227139.98,199743.87,0,0
1,PAYMENT,4881.52,C94748968,0.0,0.0,M1944815218,0.0,0.0,0,0
42,CASH_OUT,252596.38,C748661668,11865.06,0.0,C1560848868,629889.77,1655807.14,0,0
132,PAYMENT,12973.59,C632801747,36929.0,23955.41,M1711937782,0.0,0.0,0,0
9,CASH_OUT,29365.14,C247617513,20976.0,0.0,C1518728219,2176315.36,3327121.56,0,0
225,CASH_OUT,14273.89,C978676782,0.0,0.0,C121675985,271956.27,286230.16,0,0
19,CASH_OUT,65836.7,C1306908961,0.0,0.0,C1400453122,94162.65,159999.36,0,0
282,CASH_OUT,39383.46,C1879027989,13603.0,0.0,C1715596728,0.0,39383.46,0,0
351,PAYMENT,12919.11,C263132000,31880.0,18960.89,M82314131,0.0,0.0,0,0
403,CASH_IN,71591.65,C988337641,746154.0,817745.65,C374276838,0.0,0.0,0,0
